id,t_year,tear,type_kam,seria,wall_type
8505532,1958.0,1.298,log,без проекта,Деревянные
8552242,1958.0,1.298,log,нет,Деревянные
7730939,1958.0,1.0,,Не заполнено,Не заполнено
8572486,1958.0,1.298,log,одноэтажный деревянный дом,Деревянные
8428247,1958.0,1.298,log,01,Деревянные
8477234,1958.0,1.298,log,ИП,Деревянные
8505552,1958.0,1.298,log,без проекта,Деревянные
8501002,1958.0,1.298,log,бревенчатый,Не заполнено
8505206,1958.0,1.298,log,без проекта,Деревянные
8299386,1958.0,1.298,log,нет данных в тех.паспорте,Деревянные
8501607,1958.0,1.0,,Не заполнено,Не заполнено
8474974,1958.0,1.298,log,ип,Деревянные
8555501,1957.0,1.32,log,Не заполнено,Деревянные
8512093,1957.0,1.32,log,Не заполнено,Деревянные
8407579,1957.0,1.32,log,здание,Деревянные
8510928,1957.0,1.32,log,Не заполнено,Деревянные
8458178,1957.0,1.32,log,Индивидуальный,Деревянные
7103427,1957.0,1.0,log,Не заполнено,Деревянные
8506431,1957.0,1.32,log,Не заполнено,Деревянные
8416970,1957.0,1.32,log,Не заполнено,Деревянные
8510905,1957.0,1.32,log,Не заполнено,Деревянные
8572070,1957.0,1.32,log,одноэтажный деревянный дом,Деревянные
8602057,1957.0,1.32,log,Индивидуальный,Деревянные
8565231,1957.0,1.32,log,Не заполнено,Деревянные
8513069,1957.0,1.32,log,Не заполнено,Деревянные
8557359,1957.0,1.32,log,Не заполнено,Деревянные
8417047,1957.0,1.32,log,здание,Деревянные
8213737,1957.0,1.32,log,ИП,Деревянные
8178420,1957.0,1.32,log,Без проекта,Деревянные
8278816,1957.0,1.32,log,Не заполнено,Деревянные
8556476,1957.0,1.32,log,неизвестно,Деревянные
8510677,1957.0,1.32,log,Не заполнено,Деревянные
6716914,1957.0,1.32,log,нет,Деревянные
8511636,1957.0,1.32,log,Не заполнено,Деревянные
8348669,1957.0,1.32,log,нет данных в тех.паспорте,Деревянные
8505395,1957.0,1.32,log,без проекта,Деревянные
8564557,1957.0,1.32,log,Не заполнено,Деревянные
8469203,1957.0,1.32,log,Не заполнено,Деревянные
8283759,1957.0,1.32,log,Не заполнено,Деревянные
8585938,1957.0,1.32,log,Не заполнено,Деревянные
8362931,1957.0,1.32,log,01,Деревянные
7939585,1957.0,1.32,log,нет данных,Деревянные
7939629,1957.0,1.32,log,нет данных,Деревянные
8965490,1957.0,1.32,log,Жилой дом,Деревянные
8573709,1957.0,1.32,log,01,Деревянные
7701674,1957.0,1.32,log,Не заполнено,Деревянные
7871769,1957.0,1.32,log,Не заполнено,Деревянные
8348950,1957.0,1.32,log,нет данных в тех.паспорте,Деревянные
8489388,1957.0,1.32,log,нет данных,Деревянные
8505318,1957.0,1.32,log,без проекта,Деревянные
8348900,1957.0,1.32,log,нет данных в тех.паспорте,Деревянные
8348916,1957.0,1.32,log,нет данных в тех.паспорте,Деревянные
8135606,1957.0,1.32,log,Не заполнено,Деревянные
8458687,1957.0,1.32,log,Не заполнено,Деревянные
8416719,1957.0,1.32,log,Не заполнено,Деревянные
8283775,1957.0,1.32,log,ип,Деревянные
8178676,1957.0,1.32,log,Без проекта,Деревянные
8178714,1957.0,1.32,log,Без проекта,Деревянные
7749762,1957.0,1.32,log,Не заполнено,Деревянные
8505371,1957.0,1.32,log,без проекта,Деревянные
8509115,1957.0,1.0,log,ИП,Деревянные
7373113,1957.0,1.32,log,Не заполнено,Деревянные
8554984,1957.0,1.32,log,бревенчатый,Не заполнено
8555116,1957.0,1.32,log,бревенчатый,Не заполнено
8475542,1957.0,1.0,mixt,ИП,Смешанные
8124966,1957.0,1.32,log,Жилой дом,Деревянные
8573617,1957.0,1.32,log,01,Деревянные
7722809,1957.0,1.32,log,Не заполнено,Деревянные
8429499,1957.0,1.32,log,серия 01,Деревянные
8146139,1957.0,1.32,log,Не заполнено,Деревянные
8563649,1957.0,1.32,log,Не заполнено,Деревянные
8315827,1957.0,1.32,log,типовой,Деревянные
8349704,1957.0,1.32,log,нет данных в тех.паспорте,Деревянные
8023419,1957.0,1.32,log,Не заполнено,Деревянные
8475743,1957.0,1.32,log,ип,Деревянные
8474097,1957.0,1.32,log,Не заполнено,Деревянные
8283957,1957.0,1.32,log,ип,Деревянные
8397803,1957.0,1.32,log,ИП,Деревянные
6554897,1957.0,1.32,log,серия 01,Деревянные
8477332,1957.0,1.32,log,ИП,Деревянные
8573763,1957.0,1.32,log,серия 01,Деревянные
8590802,1957.0,1.32,log,01,Деревянные
8505515,1956.0,1.342,log,без проекта,Деревянные
8477373,1956.0,1.342,log,ИП,Деревянные
7103124,1956.0,1.0,log,Не заполнено,Деревянные
7104122,1956.0,1.0,,Не заполнено,Не заполнено
8502529,1956.0,1.342,log,Не заполнено,Деревянные
8429824,1956.0,1.342,log,01,Деревянные
8944124,1956.0,1.0,log,без проекта,Деревянные
8944335,1956.0,1.342,log,без проекта,Деревянные
8562669,1956.0,1.342,log,Не заполнено,Деревянные
8505375,1956.0,1.342,log,без проекта,Деревянные
8944386,1956.0,1.342,log,без проекта,Деревянные
6663624,1956.0,1.0,,Не заполнено,Не заполнено
8213617,1956.0,1.342,log,нет,Деревянные
6555383,1956.0,1.342,log,к-8-49 деревянный,"Каменные, кирпичные"
8557335,1956.0,1.342,log,Не заполнено,Деревянные
8505871,1956.0,1.342,log,без проекта,Деревянные
8511528,1956.0,1.0,mixt,ИП,Смешанные
6555381,1956.0,1.342,log,1-241 деревянный,Деревянные
8494304,1956.0,1.342,log,Не заполнено,Деревянные
7104120,1956.0,1.0,log,Не заполнено,Деревянные
8510900,1956.0,1.342,log,Не заполнено,Деревянные
8474948,1956.0,1.342,log,ИП,Деревянные
7723521,1956.0,1.342,log,Не заполнено,Деревянные
8283820,1956.0,1.342,log,Не заполнено,Деревянные
8573762,1956.0,1.342,log,серия 01,Деревянные
8573924,1956.0,1.342,log,серия 01,Деревянные
8505892,1956.0,1.342,log,без проекта,Деревянные
8573776,1956.0,1.0,log,серия 01,Деревянные
8943937,1956.0,1.0,log,без проекта,Деревянные
6564578,1956.0,1.342,log,Не заполнено,Деревянные
8505580,1956.0,1.342,log,без проекта,Деревянные
7373117,1956.0,1.342,log,Не заполнено,Деревянные
8944067,1956.0,1.0,brick,без проекта,"Каменные, кирпичные"
8964497,1956.0,1.342,log,Жилой дом,Деревянные
6713214,1956.0,1.342,log,Не заполнено,Деревянные
8559881,1956.0,1.342,log,Не заполнено,Деревянные
8559867,1956.0,1.342,log,Не заполнено,Деревянные
8559839,1956.0,1.342,log,Не заполнено,Деревянные
8571230,1956.0,1.342,log,Не заполнено,Деревянные
8213604,1956.0,1.342,log,Не заполнено,Деревянные
7344210,1956.0,1.342,log,Не заполнено,Деревянные
7859090,1955.0,1.364,log,Не заполнено,Деревянные
8247507,1955.0,1.364,log,Не заполнено,Деревянные
8473846,1955.0,1.364,log,Не заполнено,Деревянные
8278985,1955.0,1.364,log,ИП,Деревянные
8512889,1955.0,1.364,log,2-01,Деревянные
8391011,1955.0,1.364,log,Не заполнено,Деревянные
8433874,1955.0,1.364,log,Не заполнено,Деревянные
8557315,1955.0,1.364,log,Не заполнено,Деревянные
8505718,1955.0,1.364,log,без проекта,Деревянные
8572293,1955.0,1.0,log,технический паспорт,Деревянные
8635303,1955.0,1.364,log,типовой,Деревянные
8571903,1955.0,1.364,log,техничнский паспорт,Деревянные
8196282,1955.0,1.364,log,нет,Деревянные
8585903,1955.0,1.364,log,Не заполнено,Деревянные
8572085,1955.0,1.364,log,технический паспорт,Деревянные
8569054,1955.0,1.364,log,технический паспорт,Деревянные
8396587,1955.0,1.0,,Не заполнено,Не заполнено
8407832,1955.0,1.364,log,01,Деревянные
7928092,1955.0,1.364,log,Деревянный,Деревянные
6555390,1955.0,1.0,log,К-8-49 деревянный,Деревянные
8488882,1955.0,1.364,log,Не заполнено,Деревянные
8430420,1955.0,1.364,log,Не заполнено,Деревянные
8396561,1955.0,1.364,log,здание,Деревянные
8353129,1955.0,1.364,log,нет,Деревянные
8559827,1955.0,1.364,log,Не заполнено,Деревянные
8478524,1955.0,1.364,log,нет,Деревянные
7930683,1955.0,1.364,log,Деревянные,Деревянные
8573516,1955.0,1.364,log,01,Деревянные
7103142,1955.0,1.0,log,Не заполнено,Деревянные
6555245,1955.0,1.364,log,Не заполнено,Деревянные
8491562,1955.0,1.364,log,Не заполнено,Деревянные
6564566,1955.0,1.364,log,0,Деревянные
8565249,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8327175,1954.0,1.3860000000000001,log,в технической документации информации нет,Деревянные
8405407,1954.0,1.3860000000000001,log,01,Деревянные
8362839,1954.0,1.3860000000000001,log,01,Деревянные
8557168,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8396695,1954.0,1.3860000000000001,log,здание,Деревянные
8505053,1954.0,1.3860000000000001,log,без проекта,Деревянные
6564243,1954.0,1.0,brick,не определены,"Каменные, кирпичные"
8557256,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8512886,1954.0,1.3860000000000001,log,нет,Деревянные
8420727,1954.0,1.3860000000000001,log,здание,Деревянные
8420994,1954.0,1.3860000000000001,log,здание,Деревянные
8562667,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8574132,1954.0,1.3860000000000001,log,01,Деревянные
8493124,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8437715,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8353121,1954.0,1.0,log,нет,Деревянные
8429719,1954.0,1.3860000000000001,log,серия 01,Деревянные
8559459,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
6672086,1954.0,1.0,log,Не заполнено,Деревянные
8561750,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8134941,1954.0,1.3860000000000001,log,нет данных в техпаспорте,Деревянные
8572411,1954.0,1.3860000000000001,log,технический паспорт,Деревянные
8572396,1954.0,1.3860000000000001,log,технический паспорт,Деревянные
8573613,1954.0,1.3860000000000001,log,01,Деревянные
8560748,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8505601,1954.0,1.3860000000000001,log,без проекта,Деревянные
6462457,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
7749582,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
7104028,1954.0,1.0,log,Не заполнено,Деревянные
8574134,1954.0,1.3860000000000001,log,01,Деревянные
8567142,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8571927,1954.0,1.3860000000000001,log,техничнский паспорт,Деревянные
8571957,1954.0,1.0,log,технический паспорт,Деревянные
8478545,1954.0,1.3860000000000001,log,нет,Деревянные
8555468,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8178695,1954.0,1.3860000000000001,log,Без проекта,Деревянные
8418802,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
8505405,1954.0,1.3860000000000001,log,без проекта,Деревянные
8505402,1954.0,1.3860000000000001,log,без проекта,Деревянные
7711492,1954.0,1.3860000000000001,log,0,Деревянные
8407814,1954.0,1.3860000000000001,log,01,Деревянные
6564570,1954.0,1.3860000000000001,log,Не заполнено,Деревянные
7104084,1953.0,1.0,log,Не заполнено,Деревянные
8267361,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8474102,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8512111,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8267374,1953.0,1.4080000000000001,log,индивидуальный,Деревянные
8474015,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8284089,1953.0,1.4080000000000001,log,СФ,Деревянные
8505624,1953.0,1.0,log,Не заполнено,Деревянные
6707591,1953.0,1.0,log,Не заполнено,Деревянные
8577693,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8429516,1953.0,1.4080000000000001,log,01,Деревянные
8505865,1953.0,1.4080000000000001,log,без проекта,Деревянные
8396871,1953.0,1.4080000000000001,log,Данные в тех.паспорте отсутствуют,Деревянные
6564552,1953.0,1.4080000000000001,log,индивидуальный,Деревянные
8964332,1953.0,1.4080000000000001,log,Жилой дом,Деревянные
8490494,1953.0,1.4080000000000001,log,0,Деревянные
6526817,1953.0,1.4080000000000001,log,нет,Деревянные
8572246,1953.0,1.4080000000000001,log,технический паспорт,Деревянные
8464578,1953.0,1.4080000000000001,log,нет,Деревянные
8509475,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8509407,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8177989,1953.0,1.4080000000000001,log,Без проекта,Деревянные
8577647,1953.0,1.0,log,01,Деревянные
8509439,1953.0,1.4080000000000001,log,ИП,Деревянные
8505541,1953.0,1.4080000000000001,log,без проекта,Деревянные
6672130,1953.0,1.0,,Не заполнено,Не заполнено
8352996,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8511765,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8511818,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8505595,1953.0,1.4080000000000001,log,без проекта,Деревянные
8504604,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8510408,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8635306,1953.0,1.4080000000000001,log,типовой,Деревянные
8385016,1953.0,1.4080000000000001,log,блочный,Деревянные
8635304,1953.0,1.4080000000000001,log,типовой,Деревянные
8510985,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8488897,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8510410,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
6555120,1953.0,1.4080000000000001,log,0,Деревянные
8489916,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
7872561,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
8384930,1953.0,1.4080000000000001,log,шлаковый,Деревянные
8573886,1953.0,1.4080000000000001,log,01,Деревянные
8788653,1953.0,1.4080000000000001,log,Не заполнено,Деревянные
9015633,1952.0,1.43,log,типовой,Деревянные
8505365,1952.0,1.43,log,без проекта,Деревянные
8488645,1952.0,1.43,log,Не заполнено,Деревянные
8193376,1952.0,1.0,other,ИП,Иные
6563983,1952.0,1.43,log,ИП,Деревянные
8396746,1952.0,1.43,log,Не заполнено,Деревянные
8455721,1952.0,1.43,log,1-201-13,Деревянные
8560091,1952.0,1.43,log,Не заполнено,Деревянные
8552285,1952.0,1.43,log,нет,Деревянные
8505738,1952.0,1.43,log,без проекта,Деревянные
6706110,1952.0,1.43,log,01,Деревянные
8505588,1952.0,1.43,log,без проекта,Деревянные
6555387,1952.0,1.43,log,к-8-49 деревянный,Деревянные
8428156,1952.0,1.43,log,01,Деревянные
9015631,1952.0,1.43,log,типовой,Деревянные
8572552,1952.0,1.43,log,одноэтажный деревянный дом,Деревянные
8130046,1952.0,1.0,log,Не заполнено,Деревянные
8573571,1952.0,1.43,log,01,Деревянные
8505440,1952.0,1.43,log,без проекта,Деревянные
8471367,1952.0,1.43,log,нет данных,Деревянные
8505349,1952.0,1.43,log,без проекта,Деревянные
8635302,1952.0,1.43,log,типовой,Деревянные
8505870,1952.0,1.43,log,без проекта,Деревянные
8578186,1952.0,1.43,log,Не заполнено,Деревянные
8505354,1952.0,1.43,log,без проекта,Деревянные
8267416,1952.0,1.43,log,индивидуальный,Деревянные
8458119,1952.0,1.43,log,Не заполнено,Деревянные
8260504,1952.0,1.43,log,Не заполнено,Деревянные
6669757,1952.0,1.0,,Не заполнено,Не заполнено
7702162,1952.0,1.43,log,Не заполнено,Деревянные
8178704,1951.0,1.4520000000000002,log,Без проекта,Деревянные
8574033,1951.0,1.4520000000000002,log,01,Деревянные
8564233,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8552295,1951.0,1.4520000000000002,log,нет,Деревянные
8495571,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
7103072,1951.0,1.0,log,Не заполнено,Деревянные
8278794,1951.0,1.4520000000000002,log,СФ,Деревянные
8491405,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8489075,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8428169,1951.0,1.4520000000000002,log,01,Деревянные
8448526,1951.0,1.0,other,Не заполнено,Иные
8448498,1951.0,1.4520000000000002,log,0,Деревянные
8578080,1951.0,1.0,log,Не заполнено,Деревянные
8505767,1951.0,1.4520000000000002,log,без проекта,Деревянные
8489033,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8944377,1951.0,1.0,log,без проекта,Деревянные
7104127,1951.0,1.0,log,Не заполнено,Деревянные
8397987,1951.0,1.4520000000000002,log,ИП,Деревянные
8487172,1951.0,1.0,log,Деревянный,Деревянные
8488664,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8487170,1951.0,1.4520000000000002,log,Деревянный,Деревянные
8474252,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8503071,1951.0,1.0,log,неизвестно,Деревянные
8396629,1951.0,1.4520000000000002,log,Нет данных в тех.паспорте,Деревянные
7930003,1951.0,1.4520000000000002,log,0,Деревянные
9016590,1951.0,1.4520000000000002,log,без проекта,Деревянные
8505846,1951.0,1.4520000000000002,log,без проэкта,Деревянные
7749377,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8489106,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8573532,1951.0,1.4520000000000002,log,01,Деревянные
8505458,1951.0,1.4520000000000002,log,без проекта,Деревянные
7757515,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8513125,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
7103339,1951.0,1.0,log,Не заполнено,Деревянные
8396643,1951.0,1.4520000000000002,log,Данные в тех.паспорте отсутствуют,Деревянные
6564550,1951.0,1.0,log,индивидуальный,Деревянные
8472102,1951.0,1.4520000000000002,log,Не заполнено,Деревянные
8260508,1951.0,1.0,log,индивидуальный,Деревянные
6672119,1950.0,1.0,,Не заполнено,Не заполнено
7104024,1950.0,1.0,log,Не заполнено,Деревянные
7104018,1950.0,1.0,log,Не заполнено,Деревянные
8448505,1950.0,1.474,log,0,Деревянные
8484184,1950.0,1.474,log,нет,Деревянные
7104111,1950.0,1.0,log,Не заполнено,Деревянные
8396822,1950.0,1.474,log,В тех.паспорте данные отсутствуют,Деревянные
7373110,1950.0,1.474,log,Не заполнено,Деревянные
6555096,1950.0,1.474,log,Не заполнено,Деревянные
7104119,1950.0,1.0,log,Не заполнено,Деревянные
8506639,1950.0,1.474,log,ИП,Деревянные
8577476,1950.0,1.474,log,01,Деревянные
6684492,1950.0,1.474,log,Не заполнено,Деревянные
7104022,1950.0,1.0,log,Не заполнено,Деревянные
8124960,1950.0,1.474,log,жилой дом,Деревянные
8505573,1950.0,1.474,log,без пректа,Деревянные
8505253,1950.0,1.474,log,без проекта,Деревянные
8569208,1950.0,1.474,log,II-01,Деревянные
8502034,1950.0,1.474,log,Не заполнено,Деревянные
8511033,1950.0,1.0,brick,ИП,"Каменные, кирпичные"
6555097,1950.0,1.474,log,Не заполнено,Деревянные
8555395,1950.0,1.474,log,Не заполнено,Деревянные
7104104,1950.0,1.0,log,Не заполнено,Деревянные
8396582,1950.0,1.0,brick,Нет данных в тех.паспорте,"Каменные, кирпичные"
8964341,1950.0,1.474,log,Жилой дом,Деревянные
8964337,1950.0,1.474,log,Жилой дом,Деревянные
8944119,1950.0,1.0,log,без проекта,Деревянные
8474161,1950.0,1.474,log,Не заполнено,Деревянные
8572493,1950.0,1.474,log,одноэтажный деревянный дом,Деревянные
8586004,1950.0,1.474,log,87/04-02,Деревянные
8435204,1950.0,1.474,log,нет,Деревянные
8569139,1950.0,1.474,log,II-01,Деревянные
8502946,1950.0,1.0,log,неизвестно,Деревянные
8488969,1950.0,1.474,log,0,Деревянные
8504946,1950.0,1.474,log,без проекта,Деревянные
7103066,1950.0,1.0,log,Не заполнено,Деревянные
7103065,1950.0,1.0,log,Не заполнено,Деревянные
7103340,1950.0,1.0,log,Не заполнено,Деревянные
8504927,1950.0,1.474,log,без пректа,Деревянные
8023247,1950.0,1.474,log,индивидуальный,Деревянные
8585465,1950.0,1.474,log,Не заполнено,Деревянные
8362834,1950.0,1.474,log,Не заполнено,Деревянные
6555389,1950.0,1.474,log,1-241 деревянный,Деревянные
8574124,1950.0,1.474,log,01,Деревянные
8572506,1949.0,1.4960000000000002,log,одноэтажный деревянный дом,Деревянные
8573682,1949.0,1.4960000000000002,log,01,Деревянные
8475737,1949.0,1.4960000000000002,log,ип,Деревянные
8552208,1949.0,1.4960000000000002,log,нет,Деревянные
8572549,1949.0,1.4960000000000002,log,одноэтажный деревянный дом,Деревянные
8505323,1949.0,1.4960000000000002,log,без проекта,Деревянные
7103117,1949.0,1.0,log,Не заполнено,Деревянные
8453556,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
8478512,1949.0,1.4960000000000002,log,нет,Деревянные
7104121,1949.0,1.0,log,бревенчатый,Деревянные
7104114,1949.0,1.0,log,Не заполнено,Деревянные
8397866,1949.0,1.4960000000000002,log,ИП,Деревянные
8397872,1949.0,1.4960000000000002,log,ИП,Деревянные
8559546,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
6525023,1949.0,1.0,,Не заполнено,Не заполнено
8417777,1949.0,1.4960000000000002,log,СФК,Деревянные
8397878,1949.0,1.4960000000000002,log,ИП,Деревянные
8475624,1949.0,1.4960000000000002,log,ип,Деревянные
8475608,1949.0,1.4960000000000002,log,ИП,Деревянные
7116174,1949.0,1.4960000000000002,log,0,Деревянные
7749885,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
8129122,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
7928079,1949.0,1.4960000000000002,log,Деревянный,Деревянные
8478463,1949.0,1.4960000000000002,log,нет,Деревянные
8488666,1949.0,1.0,log,Не заполнено,Деревянные
7749631,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
7692951,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
8573903,1949.0,1.4960000000000002,log,серия 01,Деревянные
6564582,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
8488650,1949.0,1.4960000000000002,log,Не заполнено,Деревянные
8315326,1948.0,1.518,log,индивидуальный,Деревянные
8505150,1948.0,1.518,log,без проекта,Деревянные
7728628,1948.0,1.0,log,Не заполнено,Деревянные
8287541,1948.0,1.0,brick,А,"Каменные, кирпичные"
8484160,1948.0,1.518,log,Не заполнено,Деревянные
7872924,1948.0,1.518,log,Не заполнено,Деревянные
8573722,1948.0,1.518,log,01,Деревянные
8505850,1948.0,1.518,log,без проэкта,Деревянные
8505852,1948.0,1.518,log,без проекта,Деревянные
8475674,1948.0,1.518,log,ИП,Деревянные
8475664,1948.0,1.518,log,ИП,Деревянные
8475665,1948.0,1.518,log,ИП,Деревянные
8289483,1948.0,1.518,log,ИП,Деревянные
8284036,1948.0,1.0,log,ИП,Деревянные
8506522,1948.0,1.518,log,Не заполнено,Деревянные
8552217,1948.0,1.518,log,нет,Деревянные
7104112,1948.0,1.0,log,Не заполнено,Деревянные
6570406,1948.0,1.518,log,Не заполнено,Деревянные
8428141,1948.0,1.518,log,Не заполнено,Деревянные
8574983,1948.0,1.0,log,Не заполнено,Деревянные
8474960,1948.0,1.518,log,ип,Деревянные
8396752,1948.0,1.518,log,Данные в тех.паспорте отсутствуют,Деревянные
7104108,1948.0,1.0,log,брусчатый,Деревянные
8648608,1948.0,1.518,log,в технической документации информации нет,Деревянные
8129130,1948.0,1.518,log,деревянный,Деревянные
8504938,1948.0,1.0,log,без проекта,Деревянные
8573539,1948.0,1.518,log,01,Деревянные
8475704,1948.0,1.518,log,ИП,Деревянные
7728422,1948.0,1.518,log,нет,Деревянные
8511598,1948.0,1.518,log,Не заполнено,Деревянные
6726825,1948.0,1.518,log,Д-69,Деревянные
8492529,1948.0,1.518,log,Не заполнено,Деревянные
8129202,1948.0,1.518,log,Не заполнено,Деревянные
8478509,1948.0,1.518,log,нет,Деревянные
8565920,1948.0,1.518,log,01,Деревянные
8505425,1948.0,1.518,log,без проекта,Деревянные
8129188,1948.0,1.518,log,Не заполнено,Деревянные
8129190,1948.0,1.518,log,Не заполнено,Деревянные
8129155,1948.0,1.518,log,Не заполнено,Деревянные
8278879,1947.0,1.54,log,СФ,Деревянные
8505127,1947.0,1.54,log,без проекта,Деревянные
8475610,1947.0,1.0,other,ИП,Иные
7927253,1947.0,1.54,log,нет данных,Деревянные
7749475,1947.0,1.54,log,Не заполнено,Деревянные
8505002,1947.0,1.54,log,без проекта,Деревянные
7724417,1947.0,1.54,log,Не заполнено,Деревянные
8505359,1947.0,1.54,log,без проекта,Деревянные
6555551,1947.0,1.54,log,0,Деревянные
8505031,1947.0,1.54,log,отсутствует,Деревянные
8572453,1947.0,1.54,log,технический паспорт,Деревянные
7728638,1947.0,1.54,log,нет,Деревянные
8483156,1947.0,1.54,log,Не заполнено,Деревянные
7103116,1947.0,1.0,log,Не заполнено,Деревянные
6563909,1946.0,0.71,mixt,11-01,Смешанные
8429306,1946.0,1.5620000000000003,log,серия 01,Деревянные
8504996,1946.0,1.5620000000000003,log,отсутствует,Деревянные
8504932,1946.0,1.0,log,без проекта,Деревянные
6706721,1946.0,1.5620000000000003,log,Не заполнено,Деревянные
8315348,1946.0,1.5620000000000003,log,индивидуальный,Деревянные
8505110,1946.0,1.5620000000000003,log,без проекта,Деревянные
7936725,1946.0,1.5620000000000003,log,"индивидуальный проект, бревенчатый",Деревянные
6554715,1946.0,1.5620000000000003,log,СФК,Деревянные
7934969,1946.0,1.5620000000000003,log,"индивидуальный проект,бревенчатый",Деревянные
7103139,1946.0,1.0,log,Не заполнено,Деревянные
8572517,1946.0,1.5620000000000003,log,Не заполнено,Деревянные
8417738,1946.0,1.5620000000000003,log,ИП,Деревянные
8505525,1946.0,1.5620000000000003,log,без проекта,Деревянные
8577720,1946.0,1.5620000000000003,log,01,Деревянные
8455711,1945.0,1.584,log,1-201-13,Деревянные
6555005,1945.0,0.72,other,01,Иные
8573673,1945.0,1.584,log,01,Деревянные
7757379,1944.0,1.6060000000000003,log,Не заполнено,Деревянные
8573545,1944.0,1.6060000000000003,log,01,Деревянные
7749501,1944.0,1.6060000000000003,log,Не заполнено,Деревянные
8964373,1943.0,1.6280000000000001,log,Жилой дом,Деревянные
8129112,1943.0,1.6280000000000001,log,Не заполнено,Деревянные
7749316,1943.0,1.6280000000000001,log,Не заполнено,Деревянные
7929841,1943.0,1.6280000000000001,log,"индивидуальный проект, бревенчатый",Деревянные
8488708,1942.0,1.65,log,Не заполнено,Деревянные
8478573,1942.0,1.65,log,нет,Деревянные
8418592,1942.0,1.65,log,деревянный,Деревянные
8418711,1942.0,1.65,log,деревянный,Деревянные
8560776,1942.0,1.65,log,Не заполнено,Деревянные
8129096,1942.0,1.65,log,Не заполнено,Деревянные
7749236,1942.0,1.65,log,Не заполнено,Деревянные
8136793,1942.0,1.65,log,Не заполнено,Деревянные
7936688,1942.0,1.65,log,"индивидуальный проект, бревенчатый",Деревянные
8421639,1942.0,1.65,log,деревянный,Деревянные
8453676,1942.0,1.65,log,Не заполнено,Деревянные
8421638,1942.0,1.65,log,деревянный,Деревянные
7680191,1942.0,1.65,log,деревянный,Деревянные
8418580,1941.0,1.6720000000000002,log,деревянный,Деревянные
8398010,1941.0,1.6720000000000002,log,01,Деревянные
8418586,1941.0,1.6720000000000002,log,деревянный,Деревянные
8573660,1941.0,1.6720000000000002,log,01,Деревянные
8418575,1941.0,1.6720000000000002,log,деревянный,Деревянные
7681408,1941.0,1.6720000000000002,log,Не заполнено,Деревянные
8412089,1941.0,1.6720000000000002,log,01,Деревянные
8557947,1941.0,1.6720000000000002,log,нет,Деревянные
8398155,1941.0,1.6720000000000002,log,Не заполнено,Деревянные
8573664,1941.0,1.6720000000000002,log,01,Деревянные
8160490,1941.0,0.76,other,ИП,Иные
8435281,1941.0,0.76,mixt,кирпичный,Смешанные
